GFSA.SLS04G131156,2010.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Other taxes on international trade and transactions,,
GFSA.SLS02G05Z623013,2019.06,1158,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,
GFSA.SLS03G03705,2017.06,1416,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Operating Expenses",Environmental protection,,,
GFSA.SLS04G131150,2012.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Taxation Revenue, Taxes on Int'l Trade and Transactions",Taxes on international trade and transactions,Total,,
GFSA.SLS01G02981,2016.06,796,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Operating Statement, Operating Income",Current grants,,,
GFSA.SLS05G06Z616112D,2014.06,50,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,Disposals
GFSA.SLS05G06Z616111A,2019.06,3992,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,Additions
GFSA.SLS04G111135,2015.06,281,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,
GFSA.SLS02G05Z623023,2013.06,1489,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,
GFSA.SLS01G04K00,2019.06,2254,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,
GFSA.SLS03G00Z00709,2010.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Total Expenses",Total,Education,,
GFSA.SLS05G07Z616141Z,2008.06,23618,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total
GFSA.SLS02G093022,2015.06,619,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Financial derivatives,,,
GFSA.SLS05G07Z616141Z,2017.06,33128,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Non-financial Assets Reconciliation, Non-produced Assets",Non-financial assets,Non-produced assets,Land,Total
GFSA.SLS02G01Z93,2012.06,3344,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,
GFSA.SLS01G04613,2016.06,5,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Operating Statement, Net Acquisition of Non-financial Assets",Valuables,,,
GFSA.SLS03G00Z00708,2011.06,1262,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Expenses by Function, Total Expenses",Total,"Recreation, culture, and religion",,
